Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns,,,,
1965.12,91.73,2.72,5.19,31.80,1965.96,4.62,936.55,27.77,121 067.23,52.99,6 849.87,23.69,,27.53,,1.33%,1.00,12.11,-2.46%,-1.69%,-0.76%,,,,
1966.01,93.32,2.74,5.24,31.80,1966.04,4.61,952.78,27.97,123 467.11,53.50,6 932.79,24.06,,27.92,,1.27%,0.99,12.17,-1.77%,-1.52%,-0.26%,,,,
1966.02,92.69,2.76,5.29,32.00,1966.12,4.83,940.43,28.00,122 169.53,53.67,6 972.45,23.70,,27.48,,1.18%,1.00,11.93,-1.30%,-1.33%,0.03%,,,,
1966.03,88.88,2.78,5.34,32.10,1966.21,4.87,898.97,28.12,117 087.23,54.01,7 034.72,22.61,,26.20,,1.37%,1.01,11.90,-0.82%,-1.22%,0.40%,,,,
1966.04,91.60,2.80,5.38,32.30,1966.29,4.75,920.74,28.11,120 228.39,54.08,7 061.45,23.11,,26.76,,1.42%,1.00,11.99,-1.01%,-1.15%,0.14%,,,,
1966.05,86.78,2.81,5.42,32.30,1966.37,4.78,872.29,28.28,114 209.67,54.48,7 133.17,21.85,,25.28,,1.60%,1.00,12.01,-0.61%,-1.40%,0.79%,,,,
1966.06,86.06,2.83,5.46,32.40,1966.46,4.81,862.38,28.36,113 221.94,54.71,7 183.27,21.56,,24.93,,1.59%,0.99,11.99,-0.49%,-1.35%,0.86%,,,,
1966.07,85.84,2.85,5.48,32.50,1966.54,5.02,857.53,28.47,112 896.52,54.71,7 202.90,21.38,,24.71,,1.38%,0.99,11.80,-0.25%,-1.16%,0.92%,,,,
1966.08,80.65,2.87,5.49,32.70,1966.62,5.22,800.76,28.50,105 734.52,54.54,7 201.92,19.91,,23.01,,1.62%,1.01,11.60,0.30%,-0.94%,1.24%,,,,
1966.09,77.81,2.89,5.51,32.70,1966.71,5.18,772.56,28.69,102 326.94,54.71,7 246.13,19.16,,22.14,,1.82%,1.02,11.68,0.84%,-0.86%,1.69%,,,,
1966.1,77.13,2.88,5.52,32.90,1966.79,5.01,761.15,28.45,101 130.13,54.51,7 242.00,18.83,,21.75,,2.11%,0.99,11.82,0.59%,-0.84%,1.42%,,,,
1966.11,80.99,2.88,5.54,32.90,1966.87,5.16,799.25,28.39,106 505.54,54.64,7 280.97,19.71,,22.77,,1.72%,1.03,11.73,0.01%,-0.63%,0.65%,,,,
1966.12,81.33,2.87,5.55,32.90,1966.96,4.84,802.60,28.32,107 267.17,54.77,7 319.97,19.74,,22.79,,2.00%,1.02,12.08,0.28%,-0.60%,0.88%,,,,
1967.01,84.45,2.88,5.52,32.90,1967.04,4.58,833.39,28.42,111 698.72,54.44,7 296.68,20.43,,23.59,,2.09%,1.00,12.37,-0.23%,-1.08%,0.85%,,,,
1967.02,87.36,2.89,5.48,32.90,1967.12,4.63,862.11,28.52,115 866.20,54.11,7 272.58,21.07,,24.32,,1.85%,1.01,12.37,-0.93%,-1.24%,0.31%,,,,
1967.03,89.42,2.90,5.45,33.00,1967.21,4.54,879.76,28.53,118 558.56,53.62,7 225.95,21.44,,24.74,,1.85%,1.00,12.47,-1.23%,-1.38%,0.14%,,,,
1967.04,90.96,2.90,5.41,33.10,1967.29,4.59,892.21,28.45,120 555.48,53.07,7 170.24,21.69,,25.01,,1.75%,0.98,12.43,-1.60%,-1.31%,-0.29%,,,,
1967.05,92.59,2.90,5.37,33.20,1967.37,4.85,905.46,28.36,122 665.54,52.51,7 114.31,21.95,,25.30,,1.42%,0.99,12.19,-1.81%,-1.16%,-0.65%,,,,
1967.06,91.43,2.90,5.33,33.30,1967.46,5.02,891.43,28.27,121 084.20,51.97,7 058.72,21.55,,24.84,,1.33%,0.99,12.04,-1.66%,-0.92%,-0.74%,,,,
1967.07,93.01,2.91,5.32,33.40,1967.54,5.16,904.12,28.25,123 127.68,51.71,7 042.68,21.80,,25.12,,1.10%,1.00,11.92,-1.75%,-0.85%,-0.90%,,,,
1967.08,94.49,2.91,5.31,33.50,1967.62,5.28,915.77,28.24,125 033.96,51.46,7 026.46,22.03,,25.37,,0.96%,1.00,11.83,-2.14%,-0.79%,-1.35%,,,,
1967.09,95.81,2.92,5.30,33.60,1967.71,5.30,925.80,28.22,126 724.36,51.21,7 010.12,22.22,,25.58,,0.93%,0.99,11.83,-2.41%,-0.72%,-1.70%,,,,
1967.1,95.66,2.92,5.31,33.70,1967.79,5.48,921.61,28.13,126 471.41,51.16,7 020.31,22.07,,25.40,,0.81%,0.98,11.68,-2.64%,-0.69%,-1.95%,,,,
1967.11,92.66,2.92,5.32,33.80,1967.87,5.75,890.06,28.05,122 463.45,51.10,7 031.14,21.26,,24.46,,0.71%,1.01,11.46,-2.28%,-0.53%,-1.75%,,,,
1967.12,95.30,2.92,5.33,33.90,1967.96,5.70,912.72,27.97,125 901.69,51.05,7 041.51,21.75,,25.02,,0.68%,1.02,11.53,-2.59%,-0.63%,-1.96%,,,,
1968.01,95.04,2.93,5.37,34.10,1968.04,5.53,904.89,27.90,125 142.47,51.10,7 066.48,21.51,,24.74,,0.89%,1.00,11.66,-2.93%,-0.93%,-2.00%,,,,
1968.02,90.75,2.94,5.40,34.20,1968.12,5.56,861.52,27.91,119 465.94,51.30,7 113.10,20.42,,23.49,,1.14%,0.99,11.66,-2.63%,-0.97%,-1.66%,,,,
1968.03,89.09,2.95,5.44,34.30,1968.21,5.74,843.30,27.92,117 261.42,51.49,7 160.20,19.93,,22.92,,1.04%,1.01,11.52,-2.50%,-0.87%,-1.63%,,,,
1968.04,95.67,2.96,5.48,34.40,1968.29,5.64,902.95,27.97,125 880.14,51.75,7 214.83,21.28,,24.47,,0.82%,0.99,11.63,-2.81%,-1.05%,-1.76%,,,,
1968.05,97.87,2.98,5.53,34.50,1968.37,5.87,921.03,28.01,128 727.02,52.01,7 269.15,21.63,,24.87,,0.54%,1.02,11.45,-2.60%,-1.05%,-1.54%,,,,
1968.06,100.50,2.99,5.57,34.70,1968.46,5.72,940.33,27.98,131 750.18,52.12,7 301.97,22.00,,25.30,,0.67%,1.02,11.57,-2.86%,-1.27%,-1.59%,,,,
1968.07,100.30,3.00,5.60,34.90,1968.54,5.50,933.08,27.94,131 060.69,52.10,7 317.45,21.75,,25.01,,0.97%,1.01,11.75,-2.89%,-1.54%,-1.35%,,,,
1968.08,98.11,3.02,5.63,35.00,1968.62,5.42,910.10,27.98,128 160.32,52.23,7 354.42,21.14,,24.30,,1.24%,1.00,11.84,-2.03%,-1.45%,-0.58%,,,,
1968.09,101.30,3.03,5.66,35.10,1968.71,5.46,937.02,28.03,132 279.29,52.35,7 390.93,21.68,,24.92,,1.12%,1.00,11.82,-2.37%,-1.44%,-0.93%,,,,
1968.1,103.80,3.04,5.69,35.30,1968.79,5.58,954.70,27.99,135 105.17,52.36,7 410.39,22.00,,25.29,,0.99%,1.00,11.70,-2.94%,-1.51%,-1.43%,,,,
1968.11,105.40,3.06,5.73,35.40,1968.87,5.70,966.68,28.03,137 130.79,52.52,7 450.69,22.20,,25.51,,0.82%,0.98,11.62,-3.66%,-1.52%,-2.15%,,,,
1968.12,106.50,3.07,5.76,35.50,1968.96,6.03,974.02,28.08,138 503.54,52.68,7 490.90,22.28,,25.60,,0.54%,1.00,11.35,-3.62%,-1.39%,-2.23%,,,,
1969.01,102.00,3.08,5.78,35.60,1969.04,6.04,930.24,28.09,132 611.52,52.71,7 514.65,21.19,,24.36,,0.75%,0.99,11.37,-2.89%,-1.48%,-1.41%,,,,
1969.02,101.50,3.09,5.80,35.80,1969.12,6.19,920.51,28.02,131 557.16,52.60,7 517.55,20.90,,24.02,,0.76%,1.00,11.24,-3.03%,-1.40%,-1.62%,,,,
1969.03,99.30,3.10,5.82,36.10,1969.21,6.30,893.07,27.88,127 968.15,52.34,7 500.25,20.20,,23.22,,0.90%,1.01,11.11,-2.63%,-1.33%,-1.30%,,,,
1969.04,101.30,3.11,5.83,36.30,1969.29,6.17,906.04,27.82,130 158.44,52.11,7 486.58,20.43,,23.48,,1.00%,0.99,11.22,-2.67%,-1.50%,-1.17%,,,,
1969.05,104.60,3.12,5.83,36.40,1969.37,6.32,932.99,27.83,134 362.47,52.03,7 493.12,20.97,,24.11,,0.75%,0.99,11.12,-3.29%,-1.51%,-1.78%,,,,
1969.06,99.14,3.13,5.84,36.60,1969.46,6.57,879.45,27.77,126 986.23,51.81,7 480.33,19.71,,22.66,,0.82%,0.99,10.92,-2.62%,-1.14%,-1.47%,,,,
1969.07,94.71,3.14,5.86,36.80,1969.54,6.72,835.59,27.67,120 985.63,51.67,7 481.50,18.68,,21.48,,0.97%,1.01,10.80,-2.11%,-1.10%,-1.02%,,,,
1969.08,94.18,3.14,5.87,37.00,1969.62,6.69,826.42,27.58,119 991.08,51.54,7 482.98,18.43,,21.19,,1.13%,0.97,10.82,-1.64%,-1.19%,-0.45%,,,,
1969.09,94.51,3.15,5.89,37.10,1969.71,7.16,827.08,27.57,120 420.50,51.54,7 504.78,18.40,,21.16,,0.66%,1.01,10.49,-1.63%,-1.11%,-0.52%,,,,
1969.1,95.52,3.15,5.85,37.30,1969.79,7.10,831.44,27.45,121 387.83,50.95,7 438.47,18.45,,21.22,,0.73%,1.00,10.55,-2.13%,-1.77%,-0.36%,,,,
1969.11,96.21,3.16,5.82,37.50,1969.87,7.14,832.98,27.33,121 945.12,50.36,7 372.57,18.44,,21.22,,0.75%,0.97,10.52,-2.29%,-1.96%,-0.33%,,,,
1969.12,91.11,3.16,5.78,37.70,1969.96,7.65,784.64,27.21,115 200.30,49.78,7 308.28,17.33,,19.95,,0.64%,1.00,10.16,-1.41%,-1.48%,0.06%,,,,
1970.01,90.31,3.16,5.73,37.80,1970.04,7.79,775.69,27.17,114 219.12,49.22,7 246.99,17.09,,19.68,,0.64%,1.05,10.10,-1.15%,-1.72%,0.57%,,,,
1970.02,87.16,3.17,5.68,38.00,1970.12,7.24,744.70,27.06,109 986.98,48.53,7 167.58,16.37,,18.87,,1.47%,1.02,10.50,-0.49%,-3.08%,2.59%,,,,
1970.03,88.65,3.17,5.63,38.20,1970.21,7.07,753.46,26.94,111 613.12,47.85,7 088.35,16.53,,19.06,,1.63%,0.98,10.63,-1.69%,-3.43%,1.75%,,,,
1970.04,85.95,3.17,5.59,38.50,1970.29,7.39,724.82,26.76,107 700.86,47.17,7 008.80,15.87,,18.31,,1.61%,0.97,10.38,-1.56%,-2.50%,0.94%,,,,
1970.05,76.06,3.18,5.56,38.60,1970.37,7.91,639.76,26.72,95 392.00,46.74,6 969.00,13.98,,16.15,,1.97%,1.01,10.04,0.03%,-1.43%,1.47%,,,,
1970.06,75.59,3.18,5.52,38.80,1970.46,7.84,632.52,26.61,94 644.51,46.19,6 911.47,13.80,,15.96,,2.15%,1.03,10.11,0.67%,-1.28%,1.94%,,,,
1970.07,75.72,3.18,5.47,39.00,1970.54,7.46,630.36,26.50,94 651.53,45.51,6 833.45,13.73,,15.89,,2.62%,1.00,10.39,1.16%,-1.76%,2.91%,,,,
1970.08,77.92,3.19,5.41,39.00,1970.62,7.53,648.68,26.53,97 733.53,45.07,6 789.83,14.10,,16.34,,2.36%,1.02,10.40,1.11%,-2.26%,3.37%,,,,
1970.09,82.58,3.19,5.36,39.20,1970.71,7.39,683.96,26.42,103 381.74,44.39,6 710.17,14.84,,17.22,,2.20%,1.01,10.51,0.74%,-2.60%,3.34%,,,,
1970.1,84.37,3.17,5.28,39.40,1970.79,7.33,695.24,26.15,105 415.86,43.54,6 601.24,15.06,,17.49,,2.14%,1.04,10.57,0.78%,-2.78%,3.56%,,,,
1970.11,84.28,3.16,5.21,39.60,1970.87,6.84,690.99,25.88,105 098.59,42.69,6 492.81,14.95,,17.37,,2.73%,1.04,10.95,1.18%,-3.63%,4.81%,,,,
1970.12,90.05,3.14,5.13,39.80,1970.96,6.39,734.59,25.61,112 054.25,41.85,6 383.55,15.87,,18.45,,2.85%,1.02,11.32,0.32%,-4.02%,4.33%,,,,
1971.01,93.49,3.13,5.16,39.80,1971.04,6.24,762.65,25.53,116 659.40,42.09,6 438.79,16.46,,19.15,,2.77%,1.01,11.50,-0.17%,-4.01%,3.84%,,,,
1971.02,97.11,3.12,5.19,39.90,1971.12,6.11,790.20,25.39,121 196.46,42.23,6 477.29,17.03,,19.82,,2.72%,1.04,11.64,-0.96%,-4.45%,3.49%,,,,
1971.03,99.60,3.11,5.22,40.00,1971.21,5.70,808.43,25.24,124 315.94,42.37,6 515.35,17.40,,20.26,,3.03%,0.99,12.03,-0.88%,-4.69%,3.82%,,,,
1971.04,103.00,3.11,5.25,40.10,1971.29,5.83,833.95,25.15,128 561.39,42.53,6 557.04,17.92,,20.88,,2.76%,0.96,11.94,-1.15%,-4.87%,3.72%,,,,
1971.05,101.60,3.10,5.29,40.30,1971.37,6.39,818.53,25.00,126 505.79,42.59,6 582.62,17.56,,20.46,,2.37%,1.00,11.46,-1.23%,-4.65%,3.42%,,,,
1971.06,99.72,3.10,5.32,40.60,1971.46,6.52,797.45,24.79,123 566.74,42.54,6 592.21,17.08,,19.91,,2.47%,0.99,11.32,-1.00%,-4.19%,3.20%,,,,
1971.07,99.00,3.10,5.36,40.70,1971.54,6.73,789.74,24.70,122 692.13,42.73,6 638.60,16.89,,19.69,,2.29%,1.02,11.19,-1.24%,-4.49%,3.25%,,,,
1971.08,97.24,3.09,5.39,40.80,1971.62,6.58,773.80,24.62,120 534.26,42.92,6 685.33,16.52,,19.27,,2.63%,1.04,11.34,-1.06%,-4.91%,3.85%,,,,
1971.09,99.40,3.09,5.43,40.80,1971.71,6.14,790.99,24.59,123 530.88,43.21,6 748.22,16.86,,19.67,,2.91%,1.02,11.77,-2.25%,-5.42%,3.17%,,,,
1971.1,97.29,3.08,5.52,40.90,1971.79,5.93,772.31,24.48,120 931.56,43.82,6 861.37,16.43,,19.18,,3.30%,1.01,11.99,-1.89%,-5.41%,3.52%,,,,
1971.11,92.78,3.08,5.61,40.90,1971.87,5.81,736.51,24.42,115 644.32,44.53,6 992.51,15.64,,18.27,,3.73%,1.00,12.16,-1.19%,-4.59%,3.40%,,,,
1971.12,99.17,3.07,5.70,41.10,1971.96,5.93,783.40,24.25,123 324.87,45.03,7 088.35,16.60,,19.41,,3.29%,1.00,12.05,-1.74%,-4.60%,2.86%,,,,
1972.01,103.30,3.07,5.74,41.10,1972.04,5.95,816.02,24.25,128 778.96,45.32,7 151.62,17.26,,20.18,,3.04%,1.00,12.09,-2.67%,-4.99%,2.32%,,,,
1972.02,105.20,3.07,5.77,41.30,1972.12,6.08,827.01,24.13,130 829.89,45.39,7 179.89,17.46,,20.42,,2.86%,1.01,11.98,-3.04%,-4.74%,1.69%,,,,
1972.03,107.70,3.07,5.81,41.40,1972.21,6.07,844.62,24.08,133 932.84,45.56,7 225.16,17.81,,20.82,,2.79%,1.00,12.02,-3.53%,-4.36%,0.83%,,,,
1972.04,108.80,3.07,5.86,41.50,1972.29,6.19,851.19,24.02,135 292.12,45.87,7 291.01,17.92,,20.95,,2.62%,1.01,11.94,-3.15%,-4.24%,1.08%,,,,
1972.05,107.70,3.07,5.92,41.60,1972.37,6.13,840.56,23.96,133 919.71,46.18,7 357.09,17.66,,20.65,,2.79%,1.01,12.03,-3.09%,-4.16%,1.07%,,,,
1972.06,108.00,3.07,5.97,41.70,1972.46,6.11,840.88,23.90,134 288.05,46.48,7 423.15,17.64,,20.63,,2.84%,1.01,12.08,-3.76%,-4.55%,0.80%,,,,
1972.07,107.20,3.07,6.03,41.90,1972.54,6.11,830.66,23.81,132 974.01,46.70,7 475.66,17.40,,20.35,,2.93%,1.00,12.08,-3.69%,-4.32%,0.63%,,,,
1972.08,111.00,3.08,6.08,42.00,1972.62,6.21,858.06,23.78,137 677.09,47.03,7 545.36,17.94,,20.98,,2.68%,0.98,12.02,-3.97%,-3.72%,-0.24%,,,,
1972.09,109.40,3.08,6.14,42.10,1972.71,6.55,843.68,23.75,135 687.84,47.35,7 615.39,17.61,,20.60,,2.44%,1.01,11.76,-2.74%,-3.04%,0.30%,,,,
1972.1,109.60,3.10,6.23,42.30,1972.79,6.48,841.23,23.82,135 612.41,47.84,7 712.75,17.53,,20.50,,2.58%,1.02,11.83,-1.94%,-2.23%,0.29%,,,,
1972.11,115.10,3.13,6.33,42.40,1972.87,6.28,881.36,23.94,142 403.52,48.45,7 827.46,18.34,,21.44,,2.56%,1.00,12.04,-1.96%,-2.08%,0.12%,,,,
1972.12,117.50,3.15,6.42,42.50,1972.96,6.36,897.62,24.06,145 354.79,49.04,7 941.94,18.65,,21.80,,2.41%,1.00,12.00,-1.99%,-1.92%,-0.07%,,,,
1973.01,118.40,3.16,6.55,42.60,1973.04,6.46,902.37,24.06,146 448.98,49.89,8 097.58,18.71,,21.87,,2.32%,0.99,11.95,-1.71%,-1.76%,0.05%,,,,
1973.02,114.20,3.16,6.67,42.90,1973.12,6.64,864.28,23.94,140 589.99,50.50,8 215.44,17.89,,20.91,,2.45%,1.00,11.78,-1.11%,-1.70%,0.59%,,,,
1973.03,112.40,3.17,6.80,43.30,1973.21,6.71,842.80,23.77,137 417.96,50.99,8 313.54,17.41,,20.35,,2.60%,1.01,11.67,-0.51%,-1.40%,0.89%,,,,
1973.04,110.30,3.19,6.94,43.60,1973.29,6.67,821.36,23.73,134 245.10,51.70,8 450.66,16.94,,19.79,,2.87%,0.99,11.69,0.07%,-1.33%,1.40%,,,,
1973.05,107.20,3.20,7.09,43.90,1973.37,6.85,792.82,23.69,129 903.19,52.41,8 587.51,16.31,,19.06,,2.99%,1.00,11.53,0.77%,-1.15%,1.92%,,,,
1973.06,104.80,3.22,7.23,44.20,1973.46,6.90,769.81,23.65,126 455.90,53.11,8 724.01,15.81,,18.47,,3.17%,0.99,11.47,1.19%,-1.34%,2.52%,,,,
1973.07,105.80,3.24,7.38,44.30,1973.54,7.13,775.40,23.72,127 699.09,54.11,8 911.57,15.89,,18.57,,2.90%,0.99,11.32,1.12%,-1.47%,2.59%,,,,
1973.08,103.80,3.25,7.54,45.10,1973.62,7.40,747.25,23.42,123 384.19,54.26,8 958.63,15.28,,17.85,,3.07%,1.03,10.98,1.19%,-1.37%,2.56%,,,,
1973.09,105.60,3.27,7.69,45.20,1973.71,7.09,758.53,23.49,125 569.29,55.24,9 144.20,15.48,,18.08,,3.32%,1.03,11.26,1.29%,-1.46%,2.76%,,,,
1973.1,109.80,3.31,7.85,45.60,1973.79,6.79,781.78,23.54,129 743.02,55.87,9 271.86,15.91,,18.59,,3.50%,1.01,11.47,1.00%,-1.52%,2.51%,,,,
1973.11,102.00,3.34,8.00,45.90,1973.87,6.73,721.49,23.65,120 065.61,56.61,9 420.83,14.65,,17.12,,4.17%,1.00,11.51,1.65%,-1.56%,3.21%,,,,
1973.12,94.78,3.38,8.16,46.20,1973.96,6.74,666.07,23.75,111 171.79,57.34,9 571.24,13.49,,15.77,,4.78%,0.99,11.49,2.41%,-1.54%,3.95%,,,,
1974.01,96.11,3.40,8.23,46.60,1974.04,6.99,669.62,23.69,112 093.63,57.32,9 594.81,13.53,,15.82,,4.59%,1.01,11.25,2.42%,-1.20%,3.62%,,,,
1974.02,93.45,3.42,8.29,47.20,1974.12,6.96,642.81,23.52,107 933.95,57.05,9 578.73,12.96,,15.15,,5.09%,0.99,11.20,2.22%,-1.20%,3.43%,,,,
1974.03,97.44,3.44,8.36,47.80,1974.21,7.21,661.84,23.37,111 456.64,56.78,9 562.58,13.31,,15.57,,4.76%,0.99,10.93,1.92%,-1.15%,3.08%,,,,
1974.04,92.46,3.46,8.49,48.00,1974.29,7.51,625.40,23.40,105 648.04,57.40,9 697.17,12.55,,14.69,,4.96%,1.00,10.72,2.47%,-1.08%,3.55%,,,,
1974.05,89.67,3.48,8.61,48.60,1974.37,7.58,599.04,23.25,101 522.42,57.54,9 751.82,12.00,,14.05,,5.39%,1.01,10.60,2.82%,-1.33%,4.15%,,,,
1974.06,89.79,3.50,8.74,49.00,1974.46,7.54,594.94,23.19,101 155.94,57.91,9 846.34,11.89,,13.93,,5.56%,0.99,10.61,2.64%,-1.33%,3.97%,,,,
1974.07,79.31,3.53,8.86,49.40,1974.54,7.81,521.25,23.20,88 954.59,58.25,9 941.17,10.39,,12.19,,6.55%,0.99,10.40,3.83%,-0.95%,4.78%,,,,
1974.08,76.03,3.56,8.99,50.00,1974.62,8.04,493.70,23.12,84 581.16,58.35,9 997.41,9.82,,11.53,,7.04%,1.01,10.18,5.24%,-0.32%,5.56%,,,,
1974.09,68.12,3.59,9.11,50.60,1974.71,8.04,437.09,23.04,75 211.79,58.45,10 058.42,8.68,,10.21,,8.47%,1.02,10.12,6.58%,-0.10%,6.68%,,,,
1974.1,69.44,3.59,9.04,51.10,1974.79,7.90,441.20,22.83,76 246.41,57.42,9 922.43,8.74,,10.30,,8.63%,1.02,10.19,6.36%,0.11%,6.25%,,,,
1974.11,71.74,3.60,8.96,51.50,1974.87,7.68,452.27,22.67,78 486.58,56.51,9 806.26,8.95,,10.55,,8.63%,1.02,10.33,6.19%,0.42%,5.77%,,,,
1974.12,67.07,3.60,8.89,51.90,1974.96,7.43,419.57,22.52,73 137.55,55.61,9 694.24,8.29,,9.79,,9.85%,1.00,10.49,6.87%,0.39%,6.47%,,,,
1975.01,72.56,3.62,8.74,52.10,1975.04,7.50,452.17,22.58,79 148.47,54.49,9 537.23,8.92,,10.55,,8.97%,1.01,10.47,6.49%,0.57%,5.93%,,,,
1975.02,80.10,3.65,8.60,52.50,1975.12,7.39,495.36,22.55,87 036.36,53.16,9 341.11,9.76,,11.56,,8.20%,0.98,10.53,6.03%,0.47%,5.56%,,,,
1975.03,83.78,3.67,8.45,52.70,1975.21,7.73,516.15,22.61,91 020.61,52.06,9 180.28,10.16,,12.04,,7.46%,0.97,10.31,5.47%,0.54%,4.93%,,,,
1975.04,84.72,3.68,8.29,52.90,1975.29,8.23,519.97,22.61,92 026.07,50.86,9 001.29,10.23,,12.13,,6.90%,1.02,9.99,5.41%,1.16%,4.25%,,,,
1975.05,90.10,3.70,8.12,53.20,1975.37,8.06,549.87,22.56,97 650.87,49.58,8 804.11,10.82,,12.84,,6.60%,1.02,10.12,5.03%,1.44%,3.59%,,,,
1975.06,92.40,3.71,7.96,53.60,1975.46,7.86,559.70,22.47,99 728.86,48.22,8 591.36,11.01,,13.07,,6.65%,0.99,10.25,5.04%,1.80%,3.24%,,,,
1975.07,92.49,3.71,7.89,54.20,1975.54,8.06,554.04,22.22,99 050.90,47.28,8 453.25,10.90,,12.95,,6.66%,0.98,10.06,5.33%,1.96%,3.37%,,,,
1975.08,85.71,3.71,7.83,54.30,1975.62,8.40,512.48,22.18,91 951.40,46.80,8 396.61,10.09,,12.00,,7.07%,1.00,9.88,5.90%,2.20%,3.70%,,,,
1975.09,84.67,3.71,7.76,54.60,1975.71,8.43,503.48,22.06,90 666.43,46.14,8 309.57,9.92,,11.81,,7.27%,1.03,9.88,5.81%,2.24%,3.58%,,,,
1975.1,88.57,3.70,7.83,54.90,1975.79,8.14,523.79,21.88,94 652.73,46.29,8 364.18,10.33,,12.30,,7.19%,1.01,10.09,5.48%,2.15%,3.32%,,,,
1975.11,90.07,3.69,7.89,55.30,1975.87,8.05,528.81,21.66,95 885.74,46.34,8 403.00,10.44,,12.44,,7.25%,1.01,10.14,5.97%,2.45%,3.52%,,,,
1975.12,88.70,3.68,7.96,55.50,1975.96,8.00,518.89,21.53,94 412.30,46.57,8 472.63,10.25,,12.23,,7.48%,1.02,10.21,6.65%,2.77%,3.88%,,,,
1976.01,96.86,3.68,8.19,55.60,1976.04,7.74,565.61,21.51,103 238.50,47.84,8 732.88,11.19,,13.34,,6.95%,1.00,10.44,5.76%,2.64%,3.12%,,,,
1976.02,100.60,3.69,8.43,55.80,1976.12,7.79,585.34,21.45,107 166.75,49.03,8 976.73,11.59,,13.83,,6.56%,1.01,10.43,5.98%,3.08%,2.90%,,,,
1976.03,101.10,3.69,8.66,55.90,1976.21,7.73,587.20,21.43,107 833.71,50.30,9 236.79,11.63,,13.88,,6.57%,1.02,10.53,6.60%,3.74%,2.86%,,,,
1976.04,101.90,3.71,8.86,56.10,1976.29,7.56,589.73,21.49,108 628.40,51.26,9 441.47,11.69,,13.95,,6.67%,0.98,10.68,6.83%,4.02%,2.81%,,,,
1976.05,101.20,3.74,9.05,56.50,1976.37,7.90,581.54,21.47,107 448.01,52.02,9 612.28,11.53,,13.76,,6.52%,1.01,10.42,6.97%,4.01%,2.96%,,,,
1976.06,101.80,3.76,9.25,56.80,1976.46,7.86,581.89,21.49,107 845.10,52.87,9 799.28,11.54,,13.78,,6.58%,1.01,10.47,7.20%,3.91%,3.29%,,,,
1976.07,104.20,3.79,9.35,57.10,1976.54,7.83,592.48,21.55,110 140.48,53.16,9 883.05,11.76,,14.03,,6.47%,1.01,10.50,6.78%,4.30%,2.47%,,,,
1976.08,103.30,3.82,9.45,57.40,1976.62,7.77,584.30,21.61,108 953.22,53.45,9 967.16,11.60,,13.84,,6.64%,1.02,10.56,7.12%,4.39%,2.73%,,,,
1976.09,105.50,3.85,9.55,57.60,1976.71,7.59,594.67,21.70,111 224.46,53.83,10 068.19,11.81,,14.09,,6.71%,1.02,10.72,6.58%,4.04%,2.54%,,,,
1976.1,101.90,3.92,9.67,57.90,1976.79,7.41,571.40,21.96,107 214.82,54.22,10 174.36,11.35,,13.54,,7.22%,1.01,10.87,6.95%,3.97%,2.99%,,,,
1976.11,101.20,3.98,9.79,58.00,1976.87,7.29,566.50,22.30,106 643.38,54.80,10 316.59,11.25,,13.43,,7.43%,1.04,11.01,7.37%,4.02%,3.36%,,,,
1976.12,104.70,4.05,9.91,58.20,1976.96,6.87,584.07,22.59,110 306.92,55.28,10 440.70,11.60,,13.85,,7.62%,0.98,11.37,7.18%,3.84%,3.35%,,,,
1977.01,103.80,4.10,9.97,58.50,1977.04,7.21,576.08,22.74,109 155.74,55.31,10 480.92,11.44,,13.66,,7.46%,0.99,11.10,7.92%,4.10%,3.82%,,,,
1977.02,101.00,4.14,10.02,59.10,1977.12,7.39,554.85,22.76,105 492.39,55.06,10 469.13,11.01,,13.15,,7.72%,1.00,10.92,8.93%,4.18%,4.76%,,,,
1977.03,100.60,4.19,10.08,59.50,1977.21,7.46,548.94,22.86,104 730.46,55.00,10 493.87,10.90,,13.02,,7.79%,1.01,10.86,9.43%,4.25%,5.18%,,,,
1977.04,99.05,4.25,10.19,60.00,1977.29,7.37,535.98,22.98,102 622.86,55.16,10 560.99,10.64,,12.71,,8.16%,1.00,10.90,9.50%,3.66%,5.85%,,,,
1977.05,98.76,4.30,10.31,60.30,1977.37,7.46,531.75,23.17,102 183.03,55.49,10 663.93,10.55,,12.61,,8.17%,1.02,10.84,9.53%,3.33%,6.20%,,,,
1977.06,99.29,4.36,10.42,60.70,1977.46,7.28,531.08,23.32,102 427.87,55.73,10 749.30,10.53,,12.60,,8.40%,1.00,10.98,9.95%,3.39%,6.56%,,,,
1977.07,100.20,4.41,10.52,61.00,1977.54,7.33,533.31,23.45,103 235.23,55.98,10 835.27,10.57,,12.65,,8.34%,1.00,10.95,10.17%,3.42%,6.75%,,,,
1977.08,97.75,4.45,10.61,61.20,1977.62,7.40,518.57,23.63,100 763.00,56.30,10 940.44,10.27,,12.30,,8.55%,1.01,10.93,11.07%,3.25%,7.82%,,,,
1977.09,96.23,4.50,10.71,61.40,1977.71,7.34,508.85,23.80,99 258.33,56.63,11 047.04,10.07,,12.07,,8.81%,0.99,11.01,10.84%,2.75%,8.09%,,,,
